ecephys_unit_id,waveform_type
951016980,FS
951016936,RS
951017891,RS
951017074,RS
951017130,RS
951017314,RS
951017304,RS
951017255,RS
951017245,RS
951017377,RS
951774904,FS
951774899,FS
951774912,Other
951774943,FS
951774927,RS
951774920,RS
951774968,RS
951774956,RS
951774951,FS
951774985,RS
951774977,RS
951774973,RS
951774998,FS
951775012,RS
951775008,RS
951775004,FS
951775029,RS
951775022,RS
951775015,RS
951775032,RS
951775018,RS
951775052,RS
951775575,RS
951775043,RS
951775063,RS
951775056,RS
951775077,RS
951775072,FS
951775068,RS
951775111,RS
951775103,RS
951775093,RS
951775591,RS
951775147,RS
951775129,RS
951775126,RS
951775583,RS
951775122,RS
951775118,RS
951775115,RS
951775134,RS
951775587,RS
951775131,RS
951775142,RS
951775160,RS
951775158,RS
951775156,RS
951775175,RS
951775172,RS
951775167,RS
951775164,RS
951775190,RS
951775207,RS
951775203,RS
951775235,RS
951775228,FS
951775219,RS
951775659,RS
951775244,RS
951775240,Other
951775273,RS
951775269,RS
951775604,RS
951775257,RS
951775248,FS
951775298,RS
951775290,RS
951775663,RS
951775280,RS
951775672,RS
951775619,RS
951775323,RS
951775310,RS
951775615,RS
951775332,FS
951775368,RS
951775364,RS
951775350,RS
951775328,RS
951775354,RS
951775390,RS
951775393,FS
951775418,RS
951775411,RS
951768833,RS
951768818,RS
951768857,RS
951769816,RS
951768908,RS
951768874,RS
951768935,Other
951768893,FS
951768943,RS
951768982,RS
951769004,RS
951769044,RS
951769035,RS
951769026,RS
951769139,RS
951769831,RS
951769130,RS
951769114,RS
951769105,RS
951769062,RS
951769848,RS
951769184,RS
951769096,RS
951769840,RS
951769175,FS
951769157,RS
951769201,RS
951769192,RS
951769245,RS
951769236,RS
951769227,RS
951769210,RS
951769855,RS
951769269,FS
951769261,RS
951769871,RS
951769863,RS
951769279,RS
951769287,RS
951769322,RS
951769315,RS
951769881,RS
951769357,RS
951769335,FS
951769382,RS
951769376,RS
951769428,RS
951769421,RS
951769413,RS
951769453,FS
951769437,RS
951769903,RS
951769497,RS
951769522,FS
951769513,RS
951769577,RS
951769573,FS
951769551,RS
951769588,Other
951769607,RS
951769639,FS
951769592,RS
951769628,RS
951765822,FS
951765861,FS
951765893,FS
951765956,FS
951766060,FS
951766112,FS
951766134,RS
951766149,RS
951766143,FS
951766159,RS
951766181,RS
951766197,RS
951766782,RS
951766210,RS
951766247,RS
951766234,RS
951766228,RS
951766259,RS
951766252,RS
951766283,RS
951766275,FS
951766270,RS
951766790,RS
951766321,RS
951766311,RS
951766367,RS
951766336,RS
951766426,FS
951766418,FS
951766410,FS
951766402,FS
951766393,FS
951766384,RS
951766457,FS
951766522,FS
951778482,FS
951778519,FS
951778616,RS
951778628,RS
951778637,FS
951778713,FS
951778700,RS
951778739,RS
951778696,RS
951778719,RS
951778763,FS
951778747,RS
951778799,RS
951778794,RS
951779761,RS
951778834,RS
951778786,RS
951778888,RS
951778860,RS
951778845,RS
951779119,RS
951779206,FS
951779355,RS
951779347,FS
951779330,RS
951779477,FS
951776676,Other
951776732,RS
951776736,RS
951776749,RS
951776786,FS
951776790,RS
951776795,RS
951776821,RS
951776802,FS
951776798,Other
951776829,RS
951776825,RS
951776841,RS
951776837,RS
951776861,FS
951776874,RS
951776870,RS
951776897,RS
951776918,RS
951776913,RS
951776945,RS
951776931,RS
951777276,RS
951776953,RS
951776975,RS
951776969,RS
951776961,RS
951776986,RS
951776990,RS
951777035,FS
951777027,FS
951777015,RS
951777001,RS
951776996,RS
951777045,FS
951777280,RS
951777068,RS
951777062,FS
951777141,RS
951777150,RS
951777169,RS
951773013,RS
951773007,RS
951773056,RS
951773050,RS
951773091,RS
951773132,FS
951773119,RS
951773230,RS
951773261,RS
951773255,RS
951773266,RS
951773272,RS
951773283,RS
951773277,RS
951773316,RS
951773309,RS
951773341,RS
951773304,RS
951773299,RS
951773442,RS
951773451,RS
951773484,FS
951773478,RS
951773495,RS
951773505,FS
951773590,RS
951880505,RS
951880514,RS
951880485,RS
951880545,RS
951880526,RS
951881965,RS
951880554,RS
951880603,FS
951880564,RS
951880624,RS
951880678,RS
951880647,RS
951880667,RS
951880711,RS
951880722,RS
951880766,RS
951880798,RS
951880778,RS
951880821,RS
951882217,RS
951880857,RS
951880845,RS
951880954,RS
951880940,RS
951880931,RS
951880921,RS
951880877,RS
951880992,RS
951880981,RS
951880973,RS
951880964,RS
951881060,RS
951881049,FS
951881993,RS
951881030,RS
951881021,RS
951880902,RS
951881132,RS
951881113,RS
951881091,RS
951881155,RS
951881144,RS
951881198,RS
951881188,RS
951881177,FS
951882025,RS
951882017,RS
951881254,RS
951881241,FS
951881219,FS
951881274,FS
951881317,RS
951881385,RS
951881373,FS
951882235,RS
951882047,RS
951881462,RS
951881451,RS
951882055,RS
951881441,Other
951881406,RS
951881498,FS
951881488,RS
951882340,RS
951881650,RS
951881558,RS
951881624,RS
951881697,RS
951881660,RS
951881714,RS
951882321,RS
951877761,Other
951876060,FS
951876157,Other
951876186,RS
951876171,RS
951876226,RS
951876280,RS
951877775,RS
951876240,RS
951876349,RS
951876309,RS
951876322,RS
951876468,RS
951876455,FS
951876559,RS
951876533,RS
951876337,Other
951876517,RS
951877801,RS
951876597,RS
951876700,RS
951876773,RS
951877816,RS
951876840,RS
951876827,RS
951876737,RS
951876688,RS
951876672,RS
951876895,RS
951876883,RS
951876869,RS
951876855,RS
951876906,RS
951877039,RS
951876992,RS
951876978,RS
951877065,RS
951877053,RS
951877143,FS
951877130,FS
951877115,RS
951877102,FS
951877395,FS
951877463,RS
951888688,FS
951888697,RS
951888780,FS
951888826,RS
951888857,RS
951889405,FS
951888883,RS
951888874,RS
951888930,RS
951889030,FS
951888972,FS
951889021,RS
951889425,RS
951889147,FS
951884504,RS
951884783,RS
951884894,RS
951884942,RS
951884969,RS
951885064,RS
951885034,RS
951885024,RS
951885117,RS
951885212,RS
951885170,RS
951885161,FS
951885440,RS
951885460,FS
951885668,RS
951885701,RS
951885721,RS
951868374,RS
951868383,RS
951869523,RS
951868488,RS
951868478,RS
951869676,RS
951868516,RS
951868566,RS
951868584,RS
951868575,RS
951868555,RS
951868614,RS
951868604,RS
951869556,RS
951868664,RS
951868644,RS
951868829,RS
951868741,RS
951868732,FS
951868951,RS
951868870,FS
951868769,Other
951868895,RS
951868880,RS
951868962,RS
951868973,RS
951869005,RS
951868916,RS
951868995,RS
951868982,RS
951869035,RS
951869015,RS
951872896,RS
951871162,RS
951871139,FS
951871196,RS
951871367,RS
951871352,RS
951871420,RS
951871461,RS
951871504,RS
951871563,RS
951871629,RS
951871575,RS
951871617,RS
951871707,RS
951872919,RS
951872909,RS
951871786,RS
951871759,RS
951871948,RS
951871854,RS
951871840,RS
951871734,RS
951871937,RS
951871827,RS
951871923,RS
951871909,RS
951871965,FS
951872065,FS
951872035,FS
951871993,RS
951872268,FS
951872311,RS
951872945,RS
951872366,FS
951872973,RS
951819541,RS
951819532,Other
951819523,RS
951819550,RS
951819744,RS
951819732,RS
951819801,FS
951819775,RS
951819769,RS
951819877,RS
951819869,FS
951819918,RS
951819912,RS
951819904,FS
951819896,RS
951819951,RS
951819927,RS
951819978,RS
951819971,RS
951819960,RS
951820079,FS
951820071,RS
951820022,RS
951820014,RS
951820007,RS
951820806,RS
951819999,RS
951820818,RS
951820811,RS
951820063,RS
951820054,RS
951820039,RS
951820030,RS
951820184,FS
951820113,RS
951820088,RS
951820203,RS
951820193,FS
951820176,FS
951820168,RS
951820145,RS
951820132,RS
951820825,RS
951820218,RS
951820212,RS
951820989,RS
951820249,RS
951820832,RS
951820227,RS
951820288,FS
951820279,RS
951820270,RS
951820847,RS
951820344,RS
951820315,FS
951820369,RS
951820868,Other
951820460,RS
951820424,Other
951820492,FS
951807334,RS
951807329,Other
951807346,FS
951807365,RS
951807391,RS
951807464,RS
951807444,RS
951807470,RS
951807517,RS
951807510,RS
951807497,RS
951807529,RS
951807574,RS
951807569,FS
951807638,RS
951807632,FS
951807658,RS
951808263,FS
951808272,RS
951814973,Other
951814989,Other
951816812,RS
951815078,RS
951815150,RS
951815118,RS
951815110,RS
951815103,RS
951815168,RS
951815221,RS
951815212,RS
951815204,RS
951815246,RS
951815237,RS
951815312,RS
951815279,RS
951815256,RS
951815373,FS
951815365,RS
951815450,RS
951815497,FS
951815565,RS
951815556,RS
951815546,RS
951815535,RS
951815505,FS
951815608,RS
951815599,FS
951815514,RS
951815488,RS
951815646,RS
951815635,RS
951815625,RS
951815673,RS
951815653,Other
951815724,RS
951815709,Other
951815693,RS
951815700,RS
951815760,FS
951815744,FS
951815788,RS
951815863,RS
951815841,FS
951815924,RS
951816876,RS
951816005,RS
951816866,RS
951816091,FS
951816188,FS
951816168,RS
951816139,RS
951816240,RS
951816291,FS
951816285,RS
951816276,FS
951816306,RS
951817007,RS
951816333,RS
951816341,FS
951816483,FS
951816473,RS
951816492,Other
951811777,RS
951810512,Other
951811784,RS
951810568,RS
951810560,RS
951810554,RS
951810546,RS
951810576,RS
951810625,FS
951810660,RS
951810647,RS
951810732,RS
951810787,FS
951810817,RS
951810855,RS
951810907,RS
951810894,RS
951810885,RS
951810877,RS
951810870,RS
951810916,RS
951810901,RS
951810997,RS
951810931,RS
951810925,RS
951810947,RS
951810976,RS
951811034,FS
951811019,RS
951811797,RS
951811040,RS
951811060,FS
951811089,FS
951811047,RS
951811243,FS
951811322,RS
951811267,RS
951811367,RS
951826630,RS
951826678,RS
951826671,RS
951826703,RS
951826711,RS
951826745,FS
951826733,RS
951826756,RS
951826792,RS
951826787,RS
951826803,FS
951826849,Other
951826831,RS
951826859,RS
951826853,RS
951826875,RS
951826870,RS
951826923,RS
951826914,RS
951826908,RS
951826891,RS
951826887,FS
951826951,Other
951826939,FS
951826934,FS
951826969,RS
951826957,RS
951827738,RS
951827008,FS
951826996,RS
951827752,RS
951827033,RS
951827028,RS
951826986,FS
951827019,RS
951827063,RS
951827043,RS
951827039,FS
951827088,RS
951827073,RS
951827108,RS
951827103,RS
951827758,RS
951827164,RS
951827123,RS
951827135,RS
951827181,RS
951827171,RS
951827261,FS
951827256,RS
951827248,FS
951827233,RS
951827227,RS
951827279,RS
951827779,RS
951827774,RS
951827845,RS
951827322,RS
951827307,Other
951827301,RS
951827289,RS
951827341,RS
951827389,FS
951827383,RS
951827434,RS
951827468,RS
951827472,RS
951827478,RS
951827530,RS
951827520,RS
951827457,RS
951823308,FS
951823333,RS
951823322,FS
951823345,RS
951823340,RS
951823365,FS
951823404,RS
951823450,RS
951824513,RS
951823518,RS
951823512,RS
951823489,RS
951823531,RS
951823553,RS
951823654,RS
951823624,RS
951823613,RS
951823691,RS
951823778,Other
951823673,RS
951823605,RS
951823723,RS
951823717,RS
951823785,RS
951823857,RS
951823853,FS
951823844,RS
951823905,RS
951823886,RS
951823873,RS
951823969,RS
951823946,FS
951823933,FS
951823996,RS
951824562,RS
951824043,RS
951824016,RS
951824009,FS
951823976,FS
951824056,FS
951824038,RS
951824153,RS
951824594,RS
951824201,FS
951853797,FS
951853860,Other
951853851,FS
951853831,RS
951853870,FS
951853927,RS
951853992,RS
951853968,RS
951853957,RS
951854044,RS
951854005,RS
951854123,RS
951854078,FS
951854055,RS
951854145,RS
951855486,RS
951854281,Other
951854189,RS
951854332,RS
951854312,RS
951854365,RS
951854437,FS
951854427,FS
951854389,RS
951854347,RS
951854503,RS
951854485,RS
951855512,RS
951854475,RS
951854467,RS
951854407,RS
951854546,RS
951854535,RS
951854523,RS
951854512,RS
951854606,RS
951854687,RS
951854597,RS
951854581,FS
951855549,RS
951855524,RS
951854637,FS
951855536,RS
951854629,RS
951854621,RS
951854677,RS
951854654,FS
951854739,RS
951854728,RS
951854707,RS
951854787,RS
951854760,RS
951854749,RS
951854796,FS
951854810,FS
951854872,FS
951854852,RS
951855641,RS
951855631,RS
951855652,RS
951855719,RS
951855086,FS
951855147,RS
951855160,FS
951871756,RS
951871743,RS
951871768,RS
951871837,RS
951871809,RS
951871798,RS
951873747,RS
951871891,RS
951871919,RS
951871932,FS
951871905,RS
951873758,RS
951872027,RS
951871986,FS
951873796,RS
951872140,RS
951872125,RS
951872167,RS
951872237,FS
951872222,FS
951872182,RS
951872337,RS
951872276,RS
951872358,RS
951872402,RS
951872391,RS
951872369,RS
951872442,RS
951872503,RS
951872489,RS
951872454,FS
951872427,RS
951873822,RS
951872692,Other
951872582,Other
951872569,RS
951872530,RS
951872517,RS
951872650,RS
951872622,RS
951872611,RS
951872708,RS
951872665,RS
951872733,RS
951872780,RS
951872768,RS
951872835,FS
951872808,RS
951873871,RS
951872891,RS
951872860,RS
951872944,RS
951873033,FS
951872982,FS
951873909,RS
951873093,RS
951873058,RS
951873201,FS
951873178,FS
951873210,RS
951873167,RS
951873291,RS
951873353,FS
951873377,Other
951877136,FS
951877196,RS
951877272,RS
951877260,FS
951877312,RS
951877352,RS
951877405,FS
951877391,RS
951877505,RS
951877602,RS
951877651,Other
951877575,RS
951877547,FS
951877616,RS
951877688,RS
951877753,FS
951877805,RS
951877790,RS
951877777,RS
951877765,Other
951877960,RS
951878032,RS
951878022,FS
951878000,RS
951878011,RS
951878103,RS
951878092,FS
951878167,RS
951878157,RS
951878134,RS
951878249,RS
951878236,RS
951878356,RS
951878331,RS
951879452,RS
951878305,RS
951878292,RS
951878566,FS
951878525,RS
951878511,RS
951878498,FS
951878537,FS
951878485,FS
951878472,FS
951878379,FS
951878626,RS
951878648,FS
951878743,FS
951878821,FS
951878811,RS
951878800,FS
951878911,RS
951861517,RS
951861564,RS
951861679,RS
951861736,RS
951861745,RS
951862730,FS
951861858,RS
951861839,RS
951861877,RS
951861830,RS
951861887,RS
951861925,RS
951862023,RS
951862113,RS
951862167,RS
951862132,RS
951862220,FS
951862210,FS
951862376,FS
951862366,RS
951866585,FS
951866698,RS
951866729,RS
951866718,RS
951866762,RS
951866793,RS
951866772,RS
951866851,RS
951866823,RS
951866907,FS
951867006,RS
951866995,FS
951866983,FS
951867051,RS
951867110,RS
951867096,RS
951867076,RS
951867085,RS
951867225,RS
951867201,FS
951867191,FS
951867260,FS
951867248,FS
951867238,RS
951867154,Other
951867364,RS
951867351,RS
951867374,Other
951867338,RS
951867327,RS
951867291,Other
951867385,RS
951867437,RS
951867427,FS
951867404,RS
951867485,RS
951867522,RS
951867510,RS
951868249,RS
951867563,RS
951867550,RS
951867535,FS
951867614,RS
951867658,RS
951867849,FS
951867882,FS
951858124,RS
951858153,FS
951858240,FS
951858193,RS
951858172,RS
951859821,RS
951858182,RS
951858272,RS
951858333,RS
951858315,RS
951858303,RS
951858418,RS
951858405,RS
951858375,RS
951858467,RS
951858458,RS
951858435,RS
951858427,RS
951858508,RS
951859844,RS
951858683,RS
951858568,RS
951858705,RS
951858653,RS
951858754,RS
951858817,FS
951858806,RS
951858894,RS
951858904,FS
951858938,RS
951859042,RS
951859031,FS
951859021,FS
951858996,RS
951859096,FS
951859076,FS
951859865,RS
951859200,FS
951859288,RS
951859452,FS
951859500,RS
951887682,Other
951887712,RS
951887727,RS
951889506,RS
951887758,RS
951887773,RS
951887790,RS
951887870,RS
951887941,RS
951887925,RS
951887896,FS
951888034,RS
951888021,RS
951888009,FS
951887997,RS
951887978,RS
951888078,RS
951888066,RS
951888153,RS
951888129,RS
951888243,RS
951888231,RS
951888210,RS
951888197,RS
951888164,RS
951889522,RS
951888278,RS
951888267,RS
951888221,RS
951888390,RS
951888378,RS
951888366,RS
951888354,FS
951888290,RS
951888342,RS
951888330,RS
951888318,RS
951888438,RS
951888424,RS
951888401,RS
951888512,RS
951888501,RS
951888480,RS
951888467,RS
951888579,RS
951888536,RS
951888603,RS
951888592,RS
951888685,RS
951888673,FS
951888661,RS
951889541,RS
951888648,RS
951888637,RS
951888707,RS
951888754,RS
951888788,RS
951888768,RS
951889549,RS
951888742,RS
951888849,FS
951888838,RS
951888925,FS
951888901,FS
951889563,RS
951888890,RS
951888973,RS
951888952,RS
951889594,RS
951889015,RS
951889651,RS
951897382,Other
951897392,RS
951897406,RS
951897398,RS
951897459,RS
951897487,RS
951897478,RS
951897550,RS
951897515,RS
951897534,Other
951897585,RS
951897570,RS
951897611,RS
951897593,RS
951897681,RS
951897672,RS
951897664,RS
951897644,RS
951897719,RS
951897709,RS
951897784,RS
951897762,RS
951897847,RS
951897838,RS
951897865,RS
951897855,RS
951898261,RS
951897899,RS
951897882,RS
951897928,FS
951897918,RS
951898275,RS
951898268,RS
951897938,RS
951898281,RS
951897990,RS
951898055,FS
951893064,Other
951894396,RS
951893081,RS
951893072,RS
951894612,RS
951893135,RS
951893117,RS
951893161,RS
951893144,RS
951893223,FS
951894407,RS
951893214,Other
951893232,RS
951894425,RS
951893246,RS
951893344,RS
951893359,FS
951893394,Other
951894631,RS
951893453,RS
951893488,RS
951893479,RS
951893626,RS
951893531,FS
951893566,RS
951893556,RS
951893548,RS
951893540,RS
951893600,RS
951893662,RS
951894472,RS
951893748,RS
951893740,RS
951893732,RS
951893691,FS
951893682,RS
951893780,FS
951893723,RS
951894480,RS
951893871,RS
951893860,FS
951893982,FS
951893973,RS
951894016,RS
951894507,RS
951894058,FS
951894525,RS
951894548,FS
951894131,RS
951867249,RS
951867335,RS
951867362,RS
951868543,RS
951867407,RS
951867390,RS
951867559,Other
951867484,RS
951867617,RS
951867588,RS
951867726,RS
951867679,RS
951867741,RS
951867769,RS
951867797,RS
951867784,RS
951867970,RS
951867874,RS
951867860,RS
951867846,RS
951867825,RS
951867911,RS
951867999,FS
951867986,RS
951867956,RS
951868030,RS
951868233,RS
951882292,FS
951882307,RS
951882331,RS
951882372,RS
951882319,RS
951882480,RS
951882639,RS
951882604,FS
951882663,RS
951882652,RS
951882765,RS
951882802,RS
951882724,RS
951882949,RS
951883050,RS
951883028,FS
951883003,RS
951882991,RS
951882977,RS
951882965,RS
951883060,RS
951883073,RS
951883190,RS
951883162,FS
951883145,RS
951883307,RS
951883370,RS
951883345,FS
951883444,RS
951883420,FS
951883381,RS
951883505,RS
951883597,RS
951883778,RS
951874114,RS
951874106,RS
951874085,RS
951874050,RS
951876454,RS
951874182,RS
951874224,RS
951874257,RS
951874239,RS
951874340,FS
951874359,RS
951874474,RS
951874458,RS
951874626,RS
951874643,RS
951874602,RS
951874589,RS
951874737,RS
951874710,RS
951874698,RS
951874683,FS
951874669,RS
951874656,RS
951876824,RS
951874813,RS
951874790,RS
951874894,RS
951874845,FS
951874993,RS
951874946,RS
951874920,RS
951875119,FS
951875069,RS
951875265,FS
951875248,RS
951875214,RS
951876841,RS
951876565,Other
951875183,RS
951875148,RS
951876494,RS
951875133,RS
951875231,RS
951876520,RS
951875394,FS
951875490,RS
951875415,RS
951876588,RS
951875535,FS
951875464,RS
951876621,RS
951875691,RS
951876638,RS
951875663,RS
951875650,RS
951875765,RS
951875828,FS
951875913,RS
951875895,FS
951876702,FS
951875978,FS
951803403,FS
951803487,Other
951803475,RS
951803466,Other
951803448,Other
951803527,FS
951803514,RS
951803501,Other
951804781,RS
951803554,Other
951803569,RS
951803594,RS
951803577,FS
951803602,RS
951803665,RS
951803615,FS
951803714,FS
951803725,RS
951803761,FS
951803803,FS
951803792,RS
951804805,RS
951803782,RS
951804818,RS
951803894,RS
951803845,RS
951803835,RS
951803825,RS
951804831,RS
951803912,RS
951803904,RS
951803885,RS
951803965,RS
951803952,RS
951803933,RS
951803922,RS
951803987,RS
951803975,RS
951804079,RS
951804071,RS
951804884,RS
951804872,RS
951804859,RS
951804847,RS
951804120,RS
951804111,RS
951804202,RS
951804169,RS
951804193,FS
951804180,RS
951804156,RS
951804225,RS
951804897,RS
951804247,RS
951804338,FS
951804309,RS
951804410,FS
951804396,RS
951804438,FS
951804423,RS
951804927,RS
951804534,RS
951804556,RS
951804584,RS
951785705,FS
951785832,RS
951785766,FS
951785980,RS
951785958,RS
951785938,RS
951785880,RS
951786002,RS
951786121,RS
951786103,RS
951786055,RS
951786162,RS
951786144,RS
951786182,RS
951786369,FS
951786300,FS
